"DateTime","MachID","FileName","Solver","Algorithm","Control","Parameters","SSquares","Better","RefSol","Tags"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Hobbs_4.R","minpack.lm::nlsLM","default","minpack.lm::nls.lm.control(maxiter=50)","0.1371069","9.059955","Worse","nlsr","bounded;bad start"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Hobbs_4.R","nlsj::nlsj","default","nlsj::nlsj.control(maxiter=500,scaleOffset=100)","0.9964297","791.0512","Worse","nlsr","bounded;bad start"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Hobbs_4.R","nlsj::nlsj","default","nlsj::nlsj.control(minFactor=0.0001)","0.985027","790.5875","Worse","nlsr","bounded;bad start"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Hobbs_4.R","nlsj::nlsj","marquardt","nlsj::nlsj.control()","0.9964297","791.0512","Worse","nlsr","bounded;bad start"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Hobbs_4.R","nlsr::nlxb","NULL","list(phi=0.5,offset=99)","TRUE","TRUE","Equal","nlsr","bounded;bad start"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Hobbs_4.R","nlsr::nlxb","NULL","NULL","TRUE","TRUE","Equal","nlsr","bounded;bad start"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Hobbs_4.R","nls","default","nls.control()",NA,NA,"ERROR","nlsr","bounded;bad start"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Chloride_1.R","nlsj::nlsj","default","nlsj::nlsj.control()","TRUE","TRUE","Equal","nlsr","unbounded"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Chloride_1.R","minpack.lm::nlsLM","default","minpack.lm::nls.lm.control()","TRUE","TRUE","Equal","nlsr","unbounded"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Chloride_1.R","minpack.lm::nlsLM","default","minpack.lm::nls.lm.control(maxiter=50)","TRUE","TRUE","Equal","nlsr","unbounded"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Chloride_1.R","nlsj::nlsj","default","nlsj::nlsj.control(maxiter=500,scaleOffset=100)","8.614796e-05","1.858687e-06","Worse","nlsr","unbounded"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Chloride_1.R","nlsj::nlsj","default","nlsj::nlsj.control(minFactor=0.0001)","TRUE","TRUE","Equal","nlsr","unbounded"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Chloride_1.R","nlsj::nlsj","marquardt","nlsj::nlsj.control()","TRUE","TRUE","Equal","nlsr","unbounded"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Chloride_1.R","nlsr::nlxb","NULL","list(phi=0.5,offset=99)","TRUE","TRUE","Equal","nlsr","unbounded"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Chloride_1.R","nlsr::nlxb","NULL","NULL","TRUE","TRUE","Equal","nlsr","unbounded"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Chloride_1.R","nls","default","nls.control()","TRUE","TRUE","Equal","nlsr","unbounded"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Sacch2_1.R","nlsj::nlsj","default","nlsj::nlsj.control()",NA,NA,"ERROR","nlsr","unbounded"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Sacch2_1.R","minpack.lm::nlsLM","default","minpack.lm::nls.lm.control()",NA,NA,"ERROR","nlsr","unbounded"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Sacch2_1.R","minpack.lm::nlsLM","default","minpack.lm::nls.lm.control(maxiter=50)",NA,NA,"ERROR","nlsr","unbounded"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Sacch2_1.R","nlsj::nlsj","default","nlsj::nlsj.control(maxiter=500,scaleOffset=100)",NA,NA,"ERROR","nlsr","unbounded"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Sacch2_1.R","nlsj::nlsj","default","nlsj::nlsj.control(minFactor=0.0001)",NA,NA,"ERROR","nlsr","unbounded"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Sacch2_1.R","nlsj::nlsj","marquardt","nlsj::nlsj.control()",NA,NA,"ERROR","nlsr","unbounded"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Sacch2_1.R","nlsr::nlxb","NULL","list(phi=0.5,offset=99)","TRUE","TRUE","Equal","nlsr","unbounded"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Sacch2_1.R","nlsr::nlxb","NULL","NULL","TRUE","TRUE","Equal","nlsr","unbounded"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Sacch2_1.R","nls","default","nls.control()",NA,NA,"ERROR","nlsr","unbounded"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Sulfi_1.R","nlsj::nlsj","default","nlsj::nlsj.control()","TRUE","TRUE","Equal","nlsr","unbounded"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Sulfi_1.R","minpack.lm::nlsLM","default","minpack.lm::nls.lm.control()","TRUE","TRUE","Equal","nlsr","unbounded"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Sulfi_1.R","minpack.lm::nlsLM","default","minpack.lm::nls.lm.control(maxiter=50)","TRUE","TRUE","Equal","nlsr","unbounded"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Sulfi_1.R","nlsj::nlsj","default","nlsj::nlsj.control(maxiter=500,scaleOffset=100)","TRUE","TRUE","Equal","nlsr","unbounded"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Sulfi_1.R","nlsj::nlsj","default","nlsj::nlsj.control(minFactor=0.0001)","TRUE","TRUE","Equal","nlsr","unbounded"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Sulfi_1.R","nlsj::nlsj","marquardt","nlsj::nlsj.control()","TRUE","TRUE","Equal","nlsr","unbounded"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Sulfi_1.R","nlsr::nlxb","NULL","list(phi=0.5,offset=99)","TRUE","TRUE","Equal","nlsr","unbounded"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Sulfi_1.R","nlsr::nlxb","NULL","NULL","TRUE","TRUE","Equal","nlsr","unbounded"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Sulfi_1.R","nls","default","nls.control()","TRUE","TRUE","Equal","nlsr","unbounded"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Tetra_1.R","nlsj::nlsj","default","nlsj::nlsj.control()","1.221109","0.4331422","Better","nlsr","unbounded"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Tetra_1.R","minpack.lm::nlsLM","default","minpack.lm::nls.lm.control()","1.72798","0.9959656","Better","nlsr","unbounded"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Tetra_1.R","minpack.lm::nlsLM","default","minpack.lm::nls.lm.control(maxiter=50)","1.72798","0.9959656","Better","nlsr","unbounded"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Tetra_1.R","nlsj::nlsj","default","nlsj::nlsj.control(maxiter=500,scaleOffset=100)","1.221109","0.4331422","Better","nlsr","unbounded"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Tetra_1.R","nlsj::nlsj","default","nlsj::nlsj.control(minFactor=0.0001)","1.474221","0.4519981","Better","nlsr","unbounded"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Tetra_1.R","nlsj::nlsj","marquardt","nlsj::nlsj.control()","1.221109","0.4331422","Better","nlsr","unbounded"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Tetra_1.R","nlsr::nlxb","NULL","list(phi=0.5,offset=99)","3.913377","0.75","Better","nlsr","unbounded"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Tetra_1.R","nlsr::nlxb","NULL","NULL","0.7381406","0.75","Better","nlsr","unbounded"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Tetra_1.R","nls","default","nls.control()",NA,NA,"ERROR","nlsr","unbounded"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Isom_1.R","nlsj::nlsj","default","nlsj::nlsj.control()","5.534191e+14","0.3959004","Worse","nlsr","unbounded"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Isom_1.R","minpack.lm::nlsLM","default","minpack.lm::nls.lm.control()","265889.6","0.09946176","Worse","nlsr","unbounded"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Isom_1.R","minpack.lm::nlsLM","default","minpack.lm::nls.lm.control(maxiter=50)","265889.6","0.09946176","Worse","nlsr","unbounded"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Isom_1.R","nlsj::nlsj","default","nlsj::nlsj.control(maxiter=500,scaleOffset=100)","5.534191e+14","0.3959004","Worse","nlsr","unbounded"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Isom_1.R","nlsj::nlsj","default","nlsj::nlsj.control(minFactor=0.0001)","5.534191e+14","0.3959004","Worse","nlsr","unbounded"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Isom_1.R","nlsj::nlsj","marquardt","nlsj::nlsj.control()","5.534191e+14","0.3959004","Worse","nlsr","unbounded"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Isom_1.R","nlsr::nlxb","NULL","list(phi=0.5,offset=99)","82677227186","0.09946173","Worse","nlsr","unbounded"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Isom_1.R","nlsr::nlxb","NULL","NULL","TRUE","TRUE","Equal","nlsr","unbounded"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Isom_1.R","nls","default","nls.control()",NA,NA,"ERROR","nlsr","unbounded"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Croucher_1.R","nlsj::nlsj","default","nlsj::nlsj.control()","TRUE","6.655003e-08","Better","nlsr","unbounded"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Croucher_1.R","minpack.lm::nlsLM","default","minpack.lm::nls.lm.control()","TRUE","6.655003e-08","Better","nlsr","unbounded"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Croucher_1.R","minpack.lm::nlsLM","default","minpack.lm::nls.lm.control(maxiter=50)","TRUE","6.655003e-08","Better","nlsr","unbounded"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Croucher_1.R","nlsj::nlsj","default","nlsj::nlsj.control(maxiter=500,scaleOffset=100)","0.0003362183","0.0001020906","Worse","nlsr","unbounded"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Croucher_1.R","nlsj::nlsj","default","nlsj::nlsj.control(minFactor=0.0001)","TRUE","6.655003e-08","Better","nlsr","unbounded"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Croucher_1.R","nlsj::nlsj","marquardt","nlsj::nlsj.control()","TRUE","6.655003e-08","Better","nlsr","unbounded"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Croucher_1.R","nlsr::nlxb","NULL","list(phi=0.5,offset=99)","TRUE","6.655454e-08","Better","nlsr","unbounded"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Croucher_1.R","nlsr::nlxb","NULL","NULL","TRUE","6.655455e-08","Better","nlsr","unbounded"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Croucher_1.R","nls","default","nls.control()","TRUE","6.655004e-08","Better","nlsr","unbounded"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Croucher_2.R","nlsj::nlsj","default","nlsj::nlsj.control()","TRUE","6.655003e-08","Better","nlsr","unbounded"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Croucher_2.R","minpack.lm::nlsLM","default","minpack.lm::nls.lm.control()","TRUE","6.655003e-08","Better","nlsr","unbounded"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Croucher_2.R","minpack.lm::nlsLM","default","minpack.lm::nls.lm.control(maxiter=50)","TRUE","6.655003e-08","Better","nlsr","unbounded"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Croucher_2.R","nlsj::nlsj","default","nlsj::nlsj.control(maxiter=500,scaleOffset=100)","0.0003362183","0.0001020906","Worse","nlsr","unbounded"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Croucher_2.R","nlsj::nlsj","default","nlsj::nlsj.control(minFactor=0.0001)","TRUE","6.655003e-08","Better","nlsr","unbounded"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Croucher_2.R","nlsj::nlsj","marquardt","nlsj::nlsj.control()","TRUE","6.655003e-08","Better","nlsr","unbounded"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Croucher_2.R","nlsr::nlxb","NULL","list(phi=0.5,offset=99)","TRUE","6.655454e-08","Better","nlsr","unbounded"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Croucher_2.R","nlsr::nlxb","NULL","NULL","TRUE","6.655455e-08","Better","nlsr","unbounded"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Croucher_2.R","nls","default","nls.control()","TRUE","6.655004e-08","Better","nlsr","unbounded"
